Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
VRT,https://www.tradingview.com/chart/?symbol=VRT,Vertiv Holdings Co,Industrials,335.51,128872349696.0,30.1,135.7,37.98,9.17,60.04,298.51,204.0,True,True,True,BULLISH TREND,False,44.58,NEUTRAL,5.0,"NextEra, Dominion Merger Reinforces Power Infrastructure Supercycle Thesis, Wedbush Says | AI Data Center Boom: 3 Behind the Scenes Names Protecting Headline Chipmakers | 2 Cash-Producing Stocks on Our Buy List and 1 We Question",84.51,38.11,1964749952.0,76.913,45.1,14.37,82.02,BUY SIGNAL
GEV,https://www.tradingview.com/chart/?symbol=GEV,GE Vernova Inc.,Industrials,992.26,266640113664.0,16.3,1816.5,21.44,-1.05,36.98,970.48,732.86,True,True,True,BULLISH TREND,False,55.4,NEUTRAL,5.0,"GE Vernova (GEV) Crushes Estimates in the First Quarter, Raises 2026 Guidance | Dow Jones Futures Fall, Oil Prices Rise As Trump Says 'Clock Is Ticking' For Iran; Nvidia Earnings Ahead | Target the Red-Hot Spin-Off and Merger Space With These ETFs",29.01,40.48,9315624960.0,24.925,75.71,23.81,81.53,BUY SIGNAL
LRCX,https://www.tradingview.com/chart/?symbol=LRCX,Lam Research Corporation,Technology,276.7,346033029120.0,23.8,40.8,15.39,3.4,61.32,249.42,184.32,True,True,True,BULLISH TREND,False,51.83,NEUTRAL,5.0,"Applied Materials' Margin Reaches Historic High: Is it Sustainable? | B. Riley Raises its Price Target on Lam Research (LRCX) | Zscaler upgraded, CoreWeave downgraded: Wall Street's top analyst calls",52.21,34.95,4352341504.0,35.282,66.76,30.94,81.5,BUY SIGNAL
AMZN,https://www.tradingview.com/chart/?symbol=AMZN,"Amazon.com, Inc.",Consumer Cyclical,264.245,2842512326656.0,16.6,74.8,29.03,5.46,56.0,237.73,229.57,True,True,True,BULLISH TREND,False,50.55,NEUTRAL,5.0,"UnitedHealth Group stock slides after Berkshire Hathaway exits position in the health insurer | Earnings live updates: Nvidia and Walmart, 2 important bellwethers for the US economy, report results this week | Amazon Faces Consumer Lawsuit Over Tariff-Related Price Hikes",31.65,26.9,9806624768.0,53.3,24.29,12.22,81.24,BUY SIGNAL
MPWR,https://www.tradingview.com/chart/?symbol=MPWR,"Monolithic Power Systems, Inc.",Technology,1488.64,73136881664.0,26.1,39.5,25.52,1.38,48.84,1336.63,1060.97,True,True,True,BULLISH TREND,False,71.04,POSITIVE,5.0,Watch How Institutions Push Monolithic Power Systems Higher | Monolithic Power Systems Weighs EV And AI Growth Against Rich Valuation | Can Monolithic Power's Improved Automotive Solutions Drive Growth?,106.71,49.36,491719136.0,0.543,19.57,22.98,80.88,BUY SIGNAL
AMD,https://www.tradingview.com/chart/?symbol=AMD,"Advanced Micro Devices, Inc.",Technology,417.49,680759394304.0,37.8,91.2,108.62,50.03,68.97,283.72,225.4,True,True,True,BULLISH TREND,False,54.75,NEUTRAL,5.0,"Earnings live updates: Nvidia and Walmart, 2 important bellwethers for the US economy, report results this week | Chip Stocks Face Worst Two-Day Decline Since October | AMD Just Delivered Fantastic News to Marvell Stock Investors",138.7,32.23,7173374976.0,6.005,8.06,13.37,80.33,BUY SIGNAL
AVGO,https://www.tradingview.com/chart/?symbol=AVGO,Broadcom Inc.,Technology,419.5,1986193391616.0,29.5,31.6,26.05,3.19,57.82,371.05,346.47,True,True,True,BULLISH TREND,False,60.76,POSITIVE,5.0,Trump’s Stock-Trading Activity Rose Sharply in First Quarter | Situational Awareness LP discloses $5.5 billion portfolio with large semiconductor puts and bitcoin miner longs | Is Broadcom (AVGO) the Fastest Growing S&P 500 Stock to Buy Now?,81.61,22.98,25503750144.0,82.704,33.37,36.57,80.31,BUY SIGNAL
WST,https://www.tradingview.com/chart/?symbol=WST,"West Pharmaceutical Services, Inc.",Healthcare,304.37,21503006720.0,21.0,56.1,22.69,11.28,59.6,271.7,262.78,True,True,True,BULLISH TREND,False,52.16,NEUTRAL,5.0,NTRA's Signatera CDx Wins FDA Nod in Muscle-Invasive Bladder Cancer | Here's Why You Should Add Pediatrix Medical to Your Portfolio Now | 1 Cash-Heavy Stock on Our Buy List and 2 We Find Risky,40.69,31.86,275662496.0,10.734,19.13,16.85,80.02,BUY SIGNAL
CIEN,https://www.tradingview.com/chart/?symbol=CIEN,Ciena Corporation,Technology,527.995,74657660928.0,33.1,232.3,69.8,4.05,60.2,465.45,263.03,True,True,True,BULLISH TREND,False,65.73,POSITIVE,5.0,"Can Healthy Revenue Growth Boost Workday's Q1 Earnings? | Take-Two Before Q4 Earnings: What's in the Cards for the Stock? | Beat the Market Like Zacks: Acadian, Micron, UnitedHealth in Focus",340.64,60.4,699300736.0,56.931,8.2,4.47,79.96,BUY SIGNAL
CB,https://www.tradingview.com/chart/?symbol=CB,Chubb Limited,Financial Services,329.065,127631179776.0,10.2,78.7,0.23,-0.53,48.16,325.95,302.32,True,True,True,BULLISH TREND,False,57.57,NEUTRAL,5.0,Chubb Expands Cancer Cover And Hong Kong Funding As Growth Story Evolves | Mercury General Expands Wildfire Mitigation Through BurnBot | Travelers' Net Investment Income Aids Profitability and Growth,11.64,11.26,12622624768.0,31.458,15.43,18.53,79.71,BUY SIGNAL
JBL,https://www.tradingview.com/chart/?symbol=JBL,Jabil Inc.,Technology,337.405,35597111296.0,23.1,96.2,29.53,4.91,52.61,302.99,243.82,True,True,True,BULLISH TREND,False,59.39,NEUTRAL,5.0,Is It Too Late To Consider Jabil (JBL) After Its 3x Three-Year Surge? | How AI Infrastructure Deals And Rich Valuation At Jabil (JBL) Have Changed Its Investment Story | Arista vs. Jabil: Which AI-Driven Tech Stock Looks Stronger Now?,45.53,23.16,1203750016.0,328.91,59.7,2.48,79.7,BUY SIGNAL
AMAT,https://www.tradingview.com/chart/?symbol=AMAT,"Applied Materials, Inc.",Technology,412.985,327748943872.0,11.4,33.5,11.91,3.99,59.96,382.57,281.98,True,True,True,BULLISH TREND,False,57.23,NEUTRAL,5.0,"Zscaler upgraded, CoreWeave downgraded: Wall Street's top analyst calls | Dow Jones and Nasdaq climb as oil eases on reports of Iran sanctions lift | Here Are Monday’s Top Wall Street Analyst Research Calls: Applied Materials, CoreWeave, Deckers Outdoor, F5, Lam Research, Salesforce, ServiceNow, Zscaler, and More",38.92,25.95,3154374912.0,26.998,39.69,29.31,79.58,BUY SIGNAL
GOOG,https://www.tradingview.com/chart/?symbol=GOOG,Alphabet Inc.,Communication Services,398.2069,4824854167552.0,21.8,82.0,31.12,17.34,76.38,332.78,292.04,True,True,True,WATCH - OVERBOUGHT,False,51.48,NEUTRAL,5.0,Why Nvidia earnings must deliver massively | 5 Revealing Analyst Questions From Xponential Fitness’s Q1 Earnings Call | Alphabet's New Growth Engine Is Something Investors Can't Miss,30.4,27.56,27921750016.0,20.026,38.88,37.92,79.12,BUY SIGNAL
GOOGL,https://www.tradingview.com/chart/?symbol=GOOGL,Alphabet Inc.,Communication Services,401.745,4867318874112.0,21.8,82.0,32.54,17.58,77.2,334.81,292.11,True,True,True,WATCH - OVERBOUGHT,False,51.48,NEUTRAL,5.0,Why Nvidia earnings must deliver massively | 5 Revealing Analyst Questions From Xponential Fitness’s Q1 Earnings Call | Alphabet's New Growth Engine Is Something Investors Can't Miss,30.69,27.8,27921750016.0,20.026,38.88,37.92,79.12,BUY SIGNAL
STX,https://www.tradingview.com/chart/?symbol=STX,Seagate Technology Holdings plc,Technology,724.95,162554806272.0,44.1,108.3,71.22,32.35,67.33,546.9,339.98,True,True,True,BULLISH TREND,False,48.24,NEUTRAL,5.0,Why Did Micron Stock Drop Today? | Seagate stock Falls 7.5% as CEO rejects factory expansion plans | Evercore ISI Raises its Price Target on Seagate (STX),68.52,27.69,1610000000.0,381.553,1787.97,21.6,79.06,BUY SIGNAL
ARM,https://www.tradingview.com/chart/?symbol=ARM,Arm Holdings plc,Technology,209.6,223014109184.0,20.1,45.7,64.73,25.71,54.41,169.71,144.37,True,True,True,BULLISH TREND,False,59.62,NEUTRAL,5.0,"Zscaler upgraded, CoreWeave downgraded: Wall Street's top analyst calls | Here Are Monday’s Top Wall Street Analyst Research Calls: Applied Materials, CoreWeave, Deckers Outdoor, F5, Lam Research, Salesforce, ServiceNow, Zscaler, and More | FTC Probe Tests Arm Holdings Rally And Rich Valuation Premium",243.72,68.65,824750016.0,5.214,11.27,17.15,78.97,BUY SIGNAL
PWR,https://www.tradingview.com/chart/?symbol=PWR,"Quanta Services, Inc.",Industrials,732.8,109964075008.0,26.3,51.0,41.14,21.75,66.29,627.63,487.58,True,True,True,BULLISH TREND,False,71.92,POSITIVE,5.0,"Can Quanta's Acquisition Strategy Keep Compounding Shareholder Value? | NextEra, Dominion Merger Reinforces Power Infrastructure Supercycle Thesis, Wedbush Says | EMCOR's Data Center Revenues Jump Nearly 50%: Is AI Fueling Growth?",100.25,44.67,1037176768.0,69.121,13.53,3.67,78.7,BUY SIGNAL
GLW,https://www.tradingview.com/chart/?symbol=GLW,Corning Incorporated,Technology,179.26,154277937152.0,20.0,138.9,36.05,9.05,61.22,158.09,107.21,True,True,True,BULLISH TREND,False,58.18,NEUTRAL,5.0,Mizuho Raises its Price Target on Corning (GLW) | AI Supercharged This Flatlining U.S. Manufacturing Stock. Now It's Just Scored a Massive New Nvidia Partnership. | Hers’s Why NVIDIA (NVDA) Is One of the Best Fundamentally Strong Stocks to Buy Now,86.6,42.44,612000000.0,80.363,16.74,11.09,78.6,BUY SIGNAL
APP,https://www.tradingview.com/chart/?symbol=APP,AppLovin Corporation,Communication Services,489.46,164428955648.0,59.0,113.1,21.04,2.57,58.86,447.81,532.09,True,False,False,NO CLEAR ENTRY,False,66.87,POSITIVE,5.0,Hennessy Capital Investment VII And 2 Insider-Favored Growth Stocks To Watch | Here’s Why AppLovin Corporation (APP) Is One of the Stocks With Best Earnings Growth For the Next Decade | 5 Insightful Analyst Questions From AppLovin’s Q1 Earnings Call,42.49,22.32,3180097280.0,162.888,266.44,64.29,77.9,BUY SIGNAL
CAT,https://www.tradingview.com/chart/?symbol=CAT,Caterpillar Inc.,Industrials,863.96,397933051904.0,22.2,30.2,15.11,8.93,57.28,785.0,615.11,True,True,True,BULLISH TREND,False,62.8,POSITIVE,5.0,Caterpillar Inc. (CAT) is Attracting Investor Attention: Here is What You Should Know | Dow Jones and Nasdaq climb as oil eases on reports of Iran sanctions lift | FTSE 100 Live: European stocks climb on Iran-US talks hopes,43.03,29.07,3776624896.0,230.793,51.33,13.33,77.87,BUY SIGNAL
ANET,https://www.tradingview.com/chart/?symbol=ANET,"Arista Networks, Inc.",Technology,140.2,176428531712.0,35.1,25.0,0.47,-14.63,31.12,146.32,139.34,False,True,True,BUY THE DIP,False,59.86,NEUTRAL,5.0,"Veteran analyst upgrades Arista stock price on AI demand surge | Arista Networks (ANET) Is Considered a Good Investment by Brokers: Is That True? | Arista Networks, Inc. (ANET) Well-positioned for Inference-based Use Cases, Says Piper Sandler",48.15,31.52,4362237440.0,,31.52,38.32,77.74,BUY SIGNAL
ADI,https://www.tradingview.com/chart/?symbol=ADI,"Analog Devices, Inc.",Technology,418.89,204503842816.0,30.4,116.7,21.32,12.77,68.5,358.44,290.12,True,True,True,BULLISH TREND,False,42.45,NEUTRAL,5.0,"Should You Buy, Sell or Hold ADI Stock Before Q2 Earnings? | ON Semiconductor Stock Soars 60% in 3 Months: Still a Smart Bet? | New Drone Incidents in Middle East Keep Tensions High, Nudge US Equity Futures Pre-Bell Lower",76.58,31.62,4139530752.0,25.753,7.86,23.02,77.25,BUY SIGNAL
FRT,https://www.tradingview.com/chart/?symbol=FRT,Federal Realty Investment Trust,Real Estate,114.77,9975624704.0,10.3,152.5,10.01,1.99,57.86,109.01,100.65,True,True,True,BULLISH TREND,False,67.4,POSITIVE,5.0,"2 Financial Stocks to Buy and 1 to Approach With Caution | All You Need to Know About Federal Realty Investment Trust (FRT) Rating Upgrade to Buy | SPG Q1 FFO Tops Estimates, Dividend and Guidance Raised",19.89,37.13,448925248.0,138.432,14.78,38.57,77.09,BUY SIGNAL
NDAQ,https://www.tradingview.com/chart/?symbol=NDAQ,"Nasdaq, Inc.",Financial Services,92.625,52383215616.0,13.7,33.8,13.14,4.53,57.6,87.47,89.98,True,True,False,BULLISH TREND,False,55.63,NEUTRAL,5.0,Largest Bitcoin ATM Operator Files For Bankruptcy | Weekly Wrap: Crypto Falls Alongside Stocks As Treasury Yields Spike | Congressional Nasdaq Buying Raises Questions For Digital Asset Policy Outlook,27.9,20.93,1559624960.0,79.058,16.2,35.28,76.7,BUY SIGNAL
NUE,https://www.tradingview.com/chart/?symbol=NUE,Nucor Corporation,Basic Materials,224.75,51184775168.0,21.3,382.1,22.2,14.74,49.56,193.59,164.66,True,True,True,BULLISH TREND,False,59.04,NEUTRAL,5.0,"If You Invested $1000 in Nucor 10 Years Ago, This Is How Much You'd Have Now | America’s Appalachian Mountains Hold 300+ Years Worth of Lithium Imports | National Steel Q1 Earnings Miss Estimates on Softer Steel Demand",22.3,14.24,-384100000.0,31.595,12.29,6.82,75.52,BUY SIGNAL
CSCO,https://www.tradingview.com/chart/?symbol=CSCO,"Cisco Systems, Inc.",Technology,117.49,464072933376.0,12.0,37.1,51.1,36.22,90.96,86.54,76.27,True,True,True,WATCH - OVERBOUGHT,False,66.19,POSITIVE,5.0,Buy Cisco as a New Leader of the AI Networking Infrastructure Space | Cisco Job Cuts Reshape AI Infrastructure And Security Investment Story | 3 Growth Stocks with All-Star Potential,39.16,24.78,9671874560.0,64.065,25.23,19.68,75.3,BUY SIGNAL
TER,https://www.tradingview.com/chart/?symbol=TER,"Teradyne, Inc.",Technology,321.34,50303258624.0,87.0,314.8,2.07,-15.52,38.78,338.07,223.56,False,True,True,NO CLEAR ENTRY,False,66.97,POSITIVE,5.0,"2 Cash-Producing Stocks with Promising Prospects and 1 We Avoid | CSCO Q3 Earnings Beat Estimates, Strong Networking Aids Top Line | A Look At Teradyne (TER) Valuation After Strong Recent Share Price Momentum",59.4,33.78,298311264.0,2.621,28.75,22.55,75.26,BUY SIGNAL
V,https://www.tradingview.com/chart/?symbol=V,Visa Inc.,Financial Services,331.1451,629753118720.0,17.1,35.5,3.6,4.67,65.67,311.55,329.75,True,True,False,BULLISH TREND,False,51.28,NEUTRAL,5.0,"Can Mastercard and JD.com Redefine Cross-Border Commerce? | Berkshire CEO Greg Abel sells 16 stocks, triples Alphabet | Berkshire Hathaway exits UnitedHealth stake Q1 2026",28.87,22.3,20839749632.0,67.233,60.35,51.68,75.05,BUY SIGNAL
HLT,https://www.tradingview.com/chart/?symbol=HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,319.87,72817885184.0,11.0,35.0,1.31,-6.2,47.12,313.72,289.07,True,True,True,HIGH CONVICTION DIP BUY,True,53.03,NEUTRAL,5.0,"Pershing Square Snapped Up Microsoft Shares, Exited Hilton, Slashed Alphabet Stake in First Quarter | Hilton Worldwide Stock: Is Wall Street Bullish or Bearish? | At US$322, Is Hilton Worldwide Holdings Inc. (NYSE:HLT) Worth Looking At Closely?",48.91,30.71,1684499968.0,,,30.41,74.79,WATCHLIST
WELL,https://www.tradingview.com/chart/?symbol=WELL,Welltower Inc.,Real Estate,213.205,150504488960.0,38.3,157.9,2.93,1.62,49.53,207.24,188.7,True,True,True,BULLISH TREND,False,65.55,POSITIVE,5.0,"Real Estate ETF XLRE Offers Steady Dividends With One Major Caution | BMO Capital Raises its Price Target on Welltower (WELL) to $245 from $240 | Rate Cuts Are Coming: Here’s How to Position TLT, XLRE, and ITB Now",103.0,64.03,2600212736.0,44.486,3.67,11.96,74.19,WATCHLIST
STLD,https://www.tradingview.com/chart/?symbol=STLD,"Steel Dynamics, Inc.",Basic Materials,227.645,32829319168.0,19.1,93.1,18.48,13.64,50.7,200.48,168.56,True,True,True,BULLISH TREND,False,63.56,POSITIVE,5.0,3 Stocks That May Be Undervalued According To Analysts In May 2026 | What’s Next for Cleveland-Cliffs Stock? | Assessing Steel Dynamics (STLD) Valuation After Strong Recent Share Price Momentum,24.37,13.51,-31788876.0,45.994,15.25,7.22,73.88,WATCHLIST
GL,https://www.tradingview.com/chart/?symbol=GL,Globe Life Inc.,Financial Services,157.14,12201097216.0,5.4,12.6,9.69,3.48,62.09,146.53,140.37,True,True,True,BULLISH TREND,False,63.83,POSITIVE,5.0,A Look At Globe Life (GL) Valuation As Shares Trade Near US$155 After Recent Gains | 3 Hyped Up  Stocks That Concern Us | Globe Life Stock: Is Wall Street Bullish or Bearish?,10.87,9.45,1317225088.0,53.588,20.46,19.38,73.71,WATCHLIST
ALL,https://www.tradingview.com/chart/?symbol=ALL,The Allstate Corporation,Financial Services,220.95,56877154304.0,3.0,338.4,6.03,2.22,58.28,211.72,205.3,True,True,True,BULLISH TREND,False,62.38,POSITIVE,5.0,Does Allstate’s Q1 Turnaround And $4 Billion Buyback Change The Bull Case For ALL? | ACGL's Solid Growth Comes With a Premium Valuation: Hold or Buy? | Is THG Expanding Its Motorcycle & ORV Insurance Offerings?,4.89,8.43,12428999680.0,23.719,45.22,17.81,73.59,WATCHLIST
DDOG,https://www.tradingview.com/chart/?symbol=DDOG,"Datadog, Inc.",Technology,208.87,74349404160.0,32.2,104.0,71.51,64.97,90.04,137.73,140.3,True,True,False,WATCH - OVERBOUGHT,False,58.59,NEUTRAL,5.0,Should You Hold on to Autodesk Stock Despite Its 20% YTD Decline? | The Top 5 Analyst Questions From Datadog’s Q1 Earnings Call | Is It Too Late To Consider Datadog (DDOG) After Its Recent Share Price Surge?,522.17,73.43,936726528.0,32.221,3.93,3.69,73.44,WATCHLIST
ROST,https://www.tradingview.com/chart/?symbol=ROST,"Ross Stores, Inc.",Consumer Cyclical,211.0,68246880256.0,12.2,11.8,5.52,-7.38,31.73,218.83,181.43,False,True,True,BUY THE DIP,False,57.22,NEUTRAL,5.0,Truist sees strength in off-price leaders TJX and Ross Stores | Ross Stores Gears Up to Report Q1 Earnings: Is a Beat in Store? | Why Berkshire’s $55M Macy's Bet Matters,31.87,25.73,1636926336.0,84.241,36.68,9.43,73.13,WATCHLIST
NFLX,https://www.tradingview.com/chart/?symbol=NFLX,"Netflix, Inc.",Communication Services,89.58,377203359744.0,16.2,86.4,14.86,-7.94,41.66,94.26,102.43,False,False,False,NO CLEAR ENTRY,False,52.28,NEUTRAL,5.0,"IMAX on Track to Reach $1.4 Billion in Box Office Proceeds Despite Headwinds, B. Riley Says | Jim Cramer Discusses Netflix (NFLX), JPMorgan & Risk-Reward | Netflix Price Prediction: Why a 270% Jump By The End of 2027 Is Possible",28.9,23.31,25993676800.0,53.788,48.49,28.52,73.13,WATCHLIST
FTNT,https://www.tradingview.com/chart/?symbol=FTNT,"Fortinet, Inc.",Technology,125.7745,92148482048.0,20.1,28.6,55.87,53.68,92.8,88.53,83.43,True,True,True,WATCH - OVERBOUGHT,False,55.22,NEUTRAL,5.0,"Zacks Industry Outlook Highlights CrowdStrike, Fortinet, Okta and Qualys | Robert W. Baird Maintains Hold Rating on Fortinet (FTNT) Stock | Is It Too Late To Consider Fortinet (FTNT) After Its Rapid Share Price Surge",48.75,36.72,1813049984.0,57.31,132.39,27.49,73.02,WATCHLIST
INCY,https://www.tradingview.com/chart/?symbol=INCY,Incyte Corporation,Healthcare,95.2,19019261952.0,20.9,83.8,-7.56,-2.68,43.49,95.38,94.96,False,True,True,NO CLEAR ENTRY,False,64.93,POSITIVE,5.0,Incyte CEO Says Post-Jakafi Growth Path Is Clearer as Pipeline Catalysts Build | Incyte Corporation (INCY) Highlights Sustained Efficacy of Opzelura Through Week 24 | Incyte's (NASDAQ:INCY) Promising Earnings May Rest On Soft Foundations,13.45,10.52,558867008.0,0.701,30.82,26.71,72.99,WATCHLIST
ICE,https://www.tradingview.com/chart/?symbol=ICE,"Intercontinental Exchange, Inc.",Financial Services,156.08,88265195520.0,20.4,79.7,0.9,-3.2,49.5,158.7,162.51,False,False,False,NO CLEAR ENTRY,False,50.0,NEUTRAL,5.0,Hedge Fund Delta Global Exited Its Stake in Abercrombie & Fitch Stock. Here's What That Means for Investors. | How Recent Developments Are Reframing The Story For Intercontinental Exchange (ICE) | NDAQ Stock Trades Above 50-Day SMA: What Should Investors Do Now?,22.72,17.76,3743124992.0,70.986,13.85,37.67,72.85,WATCHLIST
PTC,https://www.tradingview.com/chart/?symbol=PTC,PTC Inc.,Technology,143.95,16627058688.0,21.7,268.9,-7.43,3.01,62.36,143.42,174.57,True,False,False,NO CLEAR ENTRY,False,61.62,POSITIVE,5.0,"Freshworks, PTC, and Paycom Shares Plummet, What You Need To Know | 5 Insightful Analyst Questions From PTC’s Q1 Earnings Call | Citi Maintains a Neutral Rating on PTC Inc. (PTC)",13.81,16.66,986047232.0,35.78,34.4,41.58,72.73,WATCHLIST
ROK,https://www.tradingview.com/chart/?symbol=ROK,"Rockwell Automation, Inc.",Industrials,436.79,48603348992.0,11.9,39.6,10.56,5.07,64.88,395.51,379.58,True,True,True,BULLISH TREND,False,52.02,NEUTRAL,5.0,"Rockwell Automation's (NYSE:ROK) Earnings May Just Be The Starting Point | 5 Insightful Analyst Questions From Rockwell Automation’s Q1 Earnings Call | Rockwell Automation, Inc. (NYSE:ROK) Pays A US$1.38 Dividend In Just Three Days",45.26,30.22,974499968.0,113.367,27.18,12.36,72.66,WATCHLIST
TXN,https://www.tradingview.com/chart/?symbol=TXN,Texas Instruments Incorporated,Technology,300.34,273337270272.0,18.6,31.3,35.17,31.35,77.66,232.5,196.15,True,True,True,WATCH - OVERBOUGHT,False,57.84,NEUTRAL,5.0,"ON Semiconductor Stock Soars 60% in 3 Months: Still a Smart Bet? | As Broadcom Eclipses $2 Trillion, Private Credit Giants Wants In | Qorvo, Sensata Technologies, and Texas Instruments Stocks Trade Down, What You Need To Know",51.43,31.86,1068249984.0,83.741,32.35,29.11,72.63,WATCHLIST
